"Date","Price","Open","High","Low","Vol.","Change %"
"06/01/2020","0.04417","0.04375","0.04524","0.04201","50.14M","0.75%"
"05/31/2020","0.04384","0.04581","0.04589","0.04309","48.68M","-4.30%"
"05/30/2020","0.04581","0.04535","0.04598","0.04418","37.92M","1.22%"
"05/29/2020","0.04526","0.04579","0.04587","0.04347","59.72M","-0.42%"
"05/28/2020","0.04545","0.04982","0.05080","0.04478","121.48M","-7.87%"
"05/27/2020","0.04933","0.04512","0.04960","0.04017","132.34M","9.74%"
"05/26/2020","0.04495","0.03979","0.04819","0.03979","202.07M","13.00%"
"05/25/2020","0.03978","0.03685","0.04071","0.03661","57.92M","7.25%"
"05/24/2020","0.03709","0.03694","0.03922","0.03620","44.83M","0.43%"
"05/23/2020","0.03693","0.03764","0.03845","0.03663","32.85M","-1.76%"
"05/22/2020","0.03759","0.03606","0.03829","0.03562","35.10M","4.42%"
"05/21/2020","0.03600","0.03845","0.03845","0.03509","31.59M","-6.37%"
"05/20/2020","0.03845","0.03638","0.03951","0.03615","63.00M","5.69%"
"05/19/2020","0.03638","0.03641","0.03661","0.03554","18.45M","0.22%"
"05/18/2020","0.03630","0.03614","0.03714","0.03547","23.84M","0.44%"
"05/17/2020","0.03614","0.03610","0.03651","0.03580","15.40M","0.22%"
"05/16/2020","0.03606","0.03572","0.03709","0.03563","15.17M","0.64%"
"05/15/2020","0.03583","0.03790","0.03839","0.03530","50.20M","-5.34%"
"05/14/2020","0.03785","0.03576","0.03865","0.03497","47.30M","6.20%"
"05/13/2020","0.03564","0.03533","0.03587","0.03490","23.25M","0.56%"
"05/12/2020","0.03544","0.03378","0.03617","0.03335","31.39M","4.48%"
"05/11/2020","0.03392","0.03438","0.03580","0.03157","42.39M","-1.80%"
"05/10/2020","0.03454","0.03894","0.03907","0.03269","64.92M","-11.93%"
"05/09/2020","0.03922","0.03941","0.04050","0.03876","31.93M","-0.93%"
"05/08/2020","0.03959","0.03987","0.04113","0.03835","37.46M","-0.70%"
"05/07/2020","0.03987","0.03863","0.04000","0.03750","32.81M","3.50%"
"05/06/2020","0.03852","0.03996","0.04092","0.03823","45.57M","-3.82%"
"05/05/2020","0.04005","0.04158","0.04280","0.03840","64.40M","-3.68%"
"05/04/2020","0.04158","0.03927","0.04169","0.03604","82.71M","5.88%"
"05/03/2020","0.03927","0.04396","0.04396","0.03807","91.97M","-10.67%"
"05/02/2020","0.04396","0.04212","0.04693","0.04150","177.45M","4.05%"
"05/01/2020","0.04225","0.03529","0.04330","0.03526","212.65M","19.72%"
"04/30/2020","0.03529","0.03521","0.03687","0.03400","54.35M","0.60%"
"04/29/2020","0.03508","0.03361","0.03538","0.03341","51.44M","4.37%"
"04/28/2020","0.03361","0.03394","0.03405","0.03340","15.65M","-0.97%"
"04/27/2020","0.03394","0.03434","0.03471","0.03330","30.04M","-1.02%"
"04/26/2020","0.03429","0.03311","0.03506","0.03311","39.23M","3.31%"
"04/25/2020","0.03319","0.03309","0.03384","0.03279","28.29M","0.33%"
"04/24/2020","0.03308","0.03282","0.03400","0.03268","31.26M","0.79%"
"04/23/2020","0.03282","0.03279","0.03349","0.03131","38.21M","0.09%"
"04/22/2020","0.03279","0.03107","0.03359","0.03073","28.79M","5.54%"
"04/21/2020","0.03107","0.03084","0.03154","0.03046","18.41M","0.75%"
"04/20/2020","0.03084","0.03297","0.03365","0.03030","28.87M","-6.46%"
"04/19/2020","0.03297","0.03413","0.03425","0.03248","19.60M","-3.40%"
"04/18/2020","0.03413","0.03250","0.03452","0.03250","30.55M","4.60%"
"04/17/2020","0.03263","0.03289","0.03305","0.03200","17.16M","-0.79%"
"04/16/2020","0.03289","0.03209","0.03336","0.03086","26.67M","2.56%"
"04/15/2020","0.03207","0.03301","0.03349","0.03180","12.92M","-2.97%"
"04/14/2020","0.03305","0.03243","0.03327","0.03196","13.61M","1.91%"
"04/13/2020","0.03243","0.03310","0.03322","0.03145","24.78M","-2.02%"
"04/12/2020","0.03310","0.03268","0.03480","0.03225","28.27M","0.91%"
"04/11/2020","0.03280","0.03275","0.03342","0.03192","25.31M","0.34%"
"04/10/2020","0.03269","0.03665","0.03792","0.03190","91.62M","-10.88%"
"04/09/2020","0.03668","0.03379","0.03677","0.03302","57.36M","8.55%"
"04/08/2020","0.03379","0.03355","0.03450","0.03324","30.16M","0.72%"
"04/07/2020","0.03355","0.03500","0.03574","0.03315","52.51M","-4.14%"
"04/06/2020","0.03500","0.03291","0.03510","0.03261","48.23M","6.35%"
"04/05/2020","0.03291","0.03357","0.03370","0.03242","12.44M","-1.97%"
"04/04/2020","0.03357","0.03389","0.03389","0.03289","28.17M","-0.94%"
"04/03/2020","0.03389","0.03342","0.03450","0.03230","49.71M","1.41%"
"04/02/2020","0.03342","0.03266","0.03436","0.03178","60.82M","2.93%"
"04/01/2020","0.03247","0.03183","0.03332","0.03089","44.01M","2.01%"
"03/31/2020","0.03183","0.03165","0.03260","0.03096","28.36M","0.19%"
"03/30/2020","0.03177","0.03050","0.03231","0.03040","38.58M","4.16%"
"03/29/2020","0.03050","0.03095","0.03313","0.02998","48.72M","-1.45%"
"03/28/2020","0.03095","0.03155","0.03248","0.02943","45.71M","-2.06%"
"03/27/2020","0.03160","0.03395","0.03440","0.03132","41.53M","-6.65%"
"03/26/2020","0.03385","0.03293","0.03435","0.03182","26.43M","2.70%"
"03/25/2020","0.03296","0.03347","0.03499","0.03190","42.14M","-1.52%"
"03/24/2020","0.03347","0.03496","0.03589","0.03184","58.93M","-2.53%"
"03/23/2020","0.03434","0.03344","0.03479","0.02958","142.20M","2.69%"
"03/22/2020","0.03344","0.03720","0.03843","0.03316","38.77M","-10.25%"
"03/21/2020","0.03726","0.03811","0.03935","0.03473","38.97M","-2.23%"
"03/20/2020","0.03811","0.04081","0.04373","0.03618","89.91M","-6.64%"
"03/19/2020","0.04082","0.03676","0.04278","0.03421","160.93M","11.68%"
"03/18/2020","0.03655","0.03708","0.03828","0.03346","97.94M","-1.22%"
"03/17/2020","0.03700","0.03596","0.03916","0.03390","99.53M","2.83%"
"03/16/2020","0.03598","0.04046","0.04104","0.02905","153.05M","-9.69%"
"03/15/2020","0.03984","0.03998","0.04477","0.03848","156.39M","0.25%"
"03/14/2020","0.03974","0.03491","0.04641","0.03447","268.83M","13.54%"
"03/13/2020","0.03500","0.02583","0.03543","0.01800","213.33M","36.51%"
"03/12/2020","0.02564","0.04809","0.04819","0.02377","219.67M","-46.48%"
"03/11/2020","0.04791","0.04483","0.05330","0.04413","265.30M","7.33%"
"03/10/2020","0.04464","0.04518","0.04940","0.04358","180.75M","-1.33%"
"03/09/2020","0.04524","0.05041","0.05520","0.04314","181.45M","-10.59%"
"03/08/2020","0.05060","0.05588","0.06336","0.04926","185.78M","-9.82%"
"03/07/2020","0.05611","0.05900","0.06459","0.05351","197.93M","-4.64%"
"03/06/2020","0.05884","0.04567","0.06236","0.04541","215.61M","28.56%"
"03/05/2020","0.04577","0.04121","0.04849","0.04121","74.53M","10.56%"
"03/04/2020","0.04140","0.04148","0.04584","0.04054","80.60M","-0.12%"
"03/03/2020","0.04145","0.03859","0.04145","0.03720","61.43M","7.38%"
"03/02/2020","0.03860","0.03419","0.04067","0.03353","81.76M","12.27%"
"03/01/2020","0.03438","0.03379","0.03605","0.03321","37.21M","0.82%"
"02/29/2020","0.03410","0.03527","0.03780","0.03380","53.91M","-3.10%"
"02/28/2020","0.03519","0.03625","0.03752","0.03210","78.57M","-3.11%"
"02/27/2020","0.03632","0.03250","0.03884","0.03042","100.84M","11.75%"
"02/26/2020","0.03250","0.03543","0.03797","0.02961","68.25M","-7.98%"
"02/25/2020","0.03532","0.03770","0.03907","0.03365","67.19M","-6.31%"
"02/24/2020","0.03770","0.04279","0.04347","0.03600","64.29M","-12.20%"
"02/23/2020","0.04294","0.04522","0.04530","0.04194","55.95M","-5.04%"
"02/22/2020","0.04522","0.04601","0.04883","0.04494","38.26M","-1.72%"
"02/21/2020","0.04601","0.04614","0.04975","0.04483","55.30M","-0.28%"
"02/20/2020","0.04614","0.04630","0.04890","0.04312","50.57M","-1.22%"
"02/19/2020","0.04671","0.05099","0.05400","0.04440","73.39M","-8.39%"
"02/18/2020","0.05099","0.05138","0.05398","0.04763","90.46M","-1.12%"
"02/17/2020","0.05157","0.05206","0.06046","0.04633","299.05M","-0.56%"
"02/16/2020","0.05186","0.04801","0.05525","0.03900","169.92M","8.02%"
"02/15/2020","0.04801","0.05450","0.05610","0.04668","121.78M","-11.97%"
"02/14/2020","0.05454","0.05548","0.06000","0.04827","388.59M","-1.75%"
"02/13/2020","0.05551","0.06881","0.07740","0.05173","504.14M","-19.02%"
"02/12/2020","0.06855","0.03397","0.08240","0.03350","1.16B","100.61%"
"02/11/2020","0.03417","0.01895","0.03556","0.01877","410.52M","80.32%"
"02/10/2020","0.01895","0.01985","0.02028","0.01863","24.05M","-4.29%"
"02/09/2020","0.01980","0.01867","0.02118","0.01797","44.55M","6.97%"
"02/08/2020","0.01851","0.02043","0.02061","0.01797","42.16M","-9.40%"
"02/07/2020","0.02043","0.02076","0.02100","0.01982","48.80M","-1.49%"
"02/06/2020","0.02074","0.02244","0.02380","0.02026","74.05M","-7.41%"
"02/05/2020","0.02240","0.01809","0.02370","0.01681","86.22M","23.08%"
"02/04/2020","0.01820","0.01603","0.01932","0.01509","124.88M","13.89%"
"02/03/2020","0.01598","0.01309","0.01600","0.01275","59.79M","22.08%"
"02/02/2020","0.01309","0.01340","0.01358","0.01304","17.78M","-2.09%"
"02/01/2020","0.01337","0.01311","0.01380","0.01292","22.38M","1.98%"
"01/31/2020","0.01311","0.01193","0.01340","0.01193","28.39M","9.34%"
"01/30/2020","0.01199","0.01157","0.01227","0.01137","16.14M","3.63%"
"01/29/2020","0.01157","0.01149","0.01180","0.01122","16.86M","0.70%"
"01/28/2020","0.01149","0.01130","0.01190","0.01123","21.19M","1.59%"
"01/27/2020","0.01131","0.01164","0.01246","0.01126","25.71M","-2.84%"
"01/26/2020","0.01164","0.01207","0.01244","0.01157","29.43M","-3.64%"
"01/25/2020","0.01208","0.01115","0.01260","0.01060","51.43M","7.57%"
"01/24/2020","0.01123","0.01017","0.01123","0.01016","22.63M","10.42%"
"01/23/2020","0.01017","0.01082","0.01085","0.01015","15.72M","-5.83%"
"01/22/2020","0.01080","0.01045","0.01094","0.01039","24.43M","3.35%"
"01/21/2020","0.01045","0.01053","0.01067","0.01016","19.09M","-0.76%"
"01/20/2020","0.01053","0.01085","0.01100","0.01051","8.72M","-2.95%"
"01/19/2020","0.01085","0.01190","0.01202","0.01053","33.79M","-8.82%"
"01/18/2020","0.01190","0.01173","0.01217","0.01132","22.80M","1.45%"
"01/17/2020","0.01173","0.01160","0.01191","0.01090","45.07M","1.82%"
"01/16/2020","0.01152","0.01042","0.01177","0.01035","41.34M","10.56%"
"01/15/2020","0.01042","0.01022","0.01077","0.01010","45.97M","1.36%"
"01/14/2020","0.01028","0.01052","0.01080","0.01007","47.14M","-2.28%"
"01/13/2020","0.01052","0.01095","0.01102","0.01042","18.90M","-3.93%"
"01/12/2020","0.01095","0.01131","0.01139","0.01082","14.19M","-3.18%"
"01/11/2020","0.01131","0.01052","0.01158","0.01039","29.61M","7.51%"
"01/10/2020","0.01052","0.01008","0.01102","0.01006","36.27M","4.26%"
"01/09/2020","0.01009","0.01022","0.01066","0.01004","24.21M","-1.27%"
"01/08/2020","0.01022","0.01059","0.01077","0.01007","27.49M","-3.58%"
"01/07/2020","0.01060","0.01110","0.01111","0.01060","36.90M","-3.90%"
"01/06/2020","0.01103","0.01150","0.01163","0.01087","42.40M","-4.67%"
"01/05/2020","0.01157","0.01111","0.01258","0.01104","76.53M","4.14%"
"01/04/2020","0.01111","0.01042","0.01199","0.01010","53.56M","7.34%"
"01/03/2020","0.01035","0.01001","0.01074","0.01001","19.30M","3.40%"
"01/02/2020","0.01001","0.01027","0.01078","0.00986","38.75M","-3.29%"
"01/01/2020","0.01035","0.01022","0.01095","0.01010","43.44M","1.07%"
"12/31/2019","0.01024","0.01111","0.01188","0.01015","49.13M","-7.83%"
"12/30/2019","0.01111","0.01308","0.01326","0.01094","57.90M","-15.06%"
"12/29/2019","0.01308","0.01435","0.01435","0.01288","53.84M","-8.53%"
"12/28/2019","0.01430","0.01415","0.01473","0.01415","15.08M","1.06%"
"12/27/2019","0.01415","0.01445","0.01466","0.01384","23.44M","-3.35%"
"12/26/2019","0.01464","0.01474","0.01514","0.01464","14.76M","-0.68%"
"12/25/2019","0.01474","0.01517","0.01573","0.01463","23.15M","-2.51%"
"12/24/2019","0.01512","0.01562","0.01589","0.01496","18.11M","-3.20%"
"12/23/2019","0.01562","0.01859","0.01868","0.01487","92.16M","-15.75%"
"12/22/2019","0.01854","0.01827","0.02000","0.01814","17.59M","1.48%"
"12/21/2019","0.01827","0.01883","0.01916","0.01797","9.06M","-2.97%"
"12/20/2019","0.01883","0.01809","0.01943","0.01795","9.24M","4.09%"
"12/19/2019","0.01809","0.01940","0.01957","0.01800","10.39M","-6.85%"
"12/18/2019","0.01942","0.01846","0.02013","0.01785","14.91M","5.54%"
"12/17/2019","0.01840","0.02097","0.02117","0.01840","9.84M","-11.79%"
"12/16/2019","0.02086","0.02278","0.02333","0.02086","7.53M","-8.43%"
"12/15/2019","0.02278","0.02325","0.02325","0.02232","3.64M","-2.02%"
"12/14/2019","0.02325","0.02346","0.02434","0.02306","7.15M","-0.90%"
"12/13/2019","0.02346","0.02330","0.02439","0.02305","3.21M","0.69%"
"12/12/2019","0.02330","0.02476","0.02494","0.02310","5.50M","-5.78%"
"12/11/2019","0.02473","0.02334","0.02516","0.02334","7.64M","5.96%"
"12/10/2019","0.02334","0.02518","0.02531","0.02200","10.87M","-7.67%"
"12/09/2019","0.02528","0.02620","0.02876","0.02473","16.68M","-3.51%"
"12/08/2019","0.02620","0.02461","0.02633","0.02375","12.11M","6.46%"
"12/07/2019","0.02461","0.02366","0.02550","0.02361","6.50M","4.10%"
"12/06/2019","0.02364","0.02247","0.02385","0.02218","6.04M","5.21%"
"12/05/2019","0.02247","0.02271","0.02295","0.02189","7.33M","-1.06%"
"12/04/2019","0.02271","0.02377","0.02477","0.02224","7.71M","-4.38%"
"12/03/2019","0.02375","0.02421","0.02448","0.02370","3.07M","-1.90%"
"12/02/2019","0.02421","0.02543","0.02662","0.02401","3.46M","-4.80%"
"12/01/2019","0.02543","0.02496","0.02596","0.02375","3.38M","2.21%"
"11/30/2019","0.02488","0.02600","0.02702","0.02420","5.64M","-4.31%"
"11/29/2019","0.02600","0.02504","0.02700","0.02492","5.75M","3.26%"
"11/28/2019","0.02518","0.02429","0.02624","0.02400","6.95M","3.66%"
"11/27/2019","0.02429","0.02436","0.02484","0.02252","10.07M","-0.21%"
"11/26/2019","0.02434","0.02408","0.02489","0.02383","6.54M","1.12%"
"11/25/2019","0.02407","0.02406","0.02580","0.02240","9.89M","0.04%"
"11/24/2019","0.02406","0.02558","0.02590","0.02381","4.03M","-5.91%"
"11/23/2019","0.02557","0.02628","0.02692","0.02426","14.79M","-2.74%"
"11/22/2019","0.02629","0.02744","0.02890","0.02510","5.85M","-3.77%"
"11/21/2019","0.02732","0.02929","0.02941","0.02616","4.46M","-6.63%"
"11/20/2019","0.02926","0.03022","0.03098","0.02882","3.14M","-3.18%"
"11/19/2019","0.03022","0.03071","0.03087","0.02848","6.00M","-1.60%"
"11/18/2019","0.03071","0.03258","0.03266","0.03000","5.30M","-5.83%"
"11/17/2019","0.03261","0.03261","0.03459","0.03250","3.61M","0.00%"
"11/16/2019","0.03261","0.03253","0.03306","0.03174","1.15M","0.62%"
"11/15/2019","0.03241","0.03397","0.03421","0.03156","4.58M","-4.59%"
"11/14/2019","0.03397","0.03539","0.03557","0.03370","2.78M","-3.77%"
"11/13/2019","0.03530","0.03513","0.03540","0.03325","8.35M","0.48%"
"11/12/2019","0.03513","0.03445","0.03554","0.03421","4.96M","1.56%"
"11/11/2019","0.03459","0.03536","0.03560","0.03352","4.05M","-2.21%"
"11/10/2019","0.03537","0.03675","0.03687","0.03475","7.05M","-3.83%"
"11/09/2019","0.03678","0.03285","0.03969","0.03283","22.27M","12.00%"
"11/08/2019","0.03284","0.03270","0.03558","0.03270","10.53M","0.06%"
"11/07/2019","0.03282","0.03421","0.03438","0.03156","6.08M","-4.06%"
"11/06/2019","0.03421","0.03612","0.03623","0.03376","6.93M","-5.29%"
"11/05/2019","0.03612","0.03654","0.03726","0.03519","5.47M","-1.34%"
"11/04/2019","0.03661","0.03700","0.03939","0.03559","14.69M","-0.81%"
"11/03/2019","0.03691","0.03431","0.03699","0.03333","12.00M","7.58%"
"11/02/2019","0.03431","0.03475","0.03485","0.03320","3.49M","-1.27%"
"11/01/2019","0.03475","0.03312","0.03509","0.03273","4.52M","4.67%"
"10/31/2019","0.03320","0.03295","0.03360","0.03154","5.03M","1.47%"
"10/30/2019","0.03272","0.03404","0.03410","0.03198","7.80M","-3.88%"
"10/29/2019","0.03404","0.03168","0.03454","0.03168","7.68M","7.08%"
"10/28/2019","0.03179","0.03195","0.03329","0.03032","8.65M","-0.03%"
"10/27/2019","0.03180","0.03049","0.03253","0.02919","5.21M","4.30%"
"10/26/2019","0.03049","0.03061","0.03316","0.02890","11.45M","-0.39%"
"10/25/2019","0.03061","0.02850","0.03128","0.02807","11.91M","7.40%"
"10/24/2019","0.02850","0.02796","0.03028","0.02677","8.28M","1.93%"
"10/23/2019","0.02796","0.03150","0.03170","0.02721","19.26M","-11.35%"
"10/22/2019","0.03154","0.03324","0.03343","0.03154","10.54M","-5.11%"
"10/21/2019","0.03324","0.03321","0.03454","0.03295","3.06M","0.09%"
"10/20/2019","0.03321","0.03344","0.03396","0.03266","4.00M","-0.69%"
"10/19/2019","0.03344","0.03391","0.03425","0.03291","3.87M","-1.39%"
"10/18/2019","0.03391","0.03508","0.03609","0.03340","8.06M","-3.34%"
"10/17/2019","0.03508","0.03757","0.03757","0.03407","8.28M","-6.13%"
"10/16/2019","0.03737","0.03762","0.03873","0.03500","9.99M","-0.66%"
"10/15/2019","0.03762","0.03698","0.04075","0.03568","10.08M","1.16%"
"10/14/2019","0.03719","0.03306","0.03827","0.03236","10.92M","12.49%"
"10/13/2019","0.03306","0.03510","0.03548","0.03303","2.83M","-5.81%"
"10/12/2019","0.03510","0.03597","0.03625","0.03474","4.82M","-2.36%"
"10/11/2019","0.03595","0.03835","0.03835","0.03533","7.20M","-6.26%"
